,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
1473,9059959986,EDGE196,280702749,edge196.com,Texas,Sugar Land,United States,,Alternative funding platform for aspiring startups,,
1474,9060114093,Standard Investment,122505528,standard.nl,North Holland,Amsterdam,Belgium,,Al sinds 2004 verbeteren we bedrijven structureel. Er zitten 17 bedrijven in ons portfolio met meer dan 3.000 medewerkers en een omzet van ruim €1mrd., +31 20 337 5430,;DeepTech;Manufacturing;Hardware;Boating and Marine
1475,9060075950,TheVentureCity,132103733,theventure.city,Florida,Miami,United States,Venture Capital,"TheVentureCity is a global early stage venture fund, investing in product-centric startups across the US, Europe and Latam.",,;Family;Health;FinTech;Crypto;DeepTech;Aerospace;Software;IoT;Consumer Durables;Information Technology;Cybersecurity;Supply Chain
1476,9060045947,Energy Ventures,221265123,energyventures.no,Texas,Houston,United States,,A global technology-focused private equity firm committed to achieving greenhouse gas emission reduction through differentiated technology investments.,,
1477,9059184802,Patricia Industries,120609634,patriciaindustries.com,NY,New York,United States,,"Patricia Industries is a long-term owner that invests in companies, in the Nordics and in North America, and works to develop each company to its full potential. We were founded in Sweden by the Wallenberg family and we are owned by the family’s industrial holding company, Investor AB. We focus on industries with long-term growth potential where our experience, knowledge and network give us an edge. We are the only owner in our subsidiaries and hence the sole source of owner direction and expectation-setting. We enjoy the full impact of our ownership in our companies, but we also have full responsibility. Our family of companies consists of wholly-owned subsidiaries, partner-owned companies and legacy financial investments. The wholly-owned companies in our portfolio are: Advanced Instruments, BraunAbility, LABORIE, Mölnlycke, Permobil, Piab, Sarnova, The Grand Group and Vectura.",2125159043,
1478,9060183189,SCF Partners Ltd.,1641546,scfpartners.com,Texas,Houston,United States,Oil & Energy,"We support exceptional entrepreneurs, providing capital, strategy, and a global network of energy leaders to help build the best companies.",7132277888,;IoT;Software;Energy;Information Technology;Cybersecurity
1479,9060076064,L Marks,9569020,lmarks.com,Greater London,London,United Kingdom,Higher Education,Investing in the technologies of tomorrow. Accelerating their application today., +44 20 8050 5043,;Real Estate;Legal;DeepTech;Consulting;Software;LegalTech
1480,9060076034,Rho Ventures,1609342,rhoventures.com,New York,New York,United States,Venture Capital & Private Equity,Web site created using create-react-app, +1 212-751-6677,;E-Commerce;Health
1481,9060028064,Starta VC,1581899,startaventures.com,New York,New York,United States,Venture Capital,"Starta is a venture ecosystem to find, foster and fund early stage talent in tech. We help startups gain traction in USA and scale globally.",917-947-9692,;Education;DeepTech;Software;Payment Card Industry (PCI)
1482,9060028005,Bangladesh Angels,224681177,bdangels.co,Dhaka Division,Dhaka,Bangladesh,,"As the country's first angel network, Bangladesh Angels connects startups and growing businesses with smart capital via individual and institutional investors.", +880 1706-356116,;Transportation;DeepTech;Sales;Automotive;Information Technology;E-Commerce;Hardware;Supply Chain
1483,9060012615,Quake Capital Partners,262493117,quake.vc,Texas,Austin,United States,Venture Capital,Quake Capital is a venture firm that helps startups grow by providing seed stage investment through an accelerator program.,512-468-3528,;Streaming Platforms;Transportation;Insurance;Women's Products;Supply Chain;Innovation Management;Information Technology;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Men's Products;Multimedia and Graphics Software;Software;Social Media;Recreation and Leisure;Events;Travel and Tourism;FinTech;DeepTech
1484,9059979163,Spark Capital,1514162,sparkcapital.com,California,San Francisco,United States,Financial Services,"Spark Capital is a venture capital firm in the United States, responsible for early stage funding startups of consumer, commerce, FinTech, software, frontier, and media sectors.", +1 617-830-2002,;Industrial Engineering and Automation;Commerce;Transportation;Employment;Agriculture and Farming;Education;Government and Military;InsurTech;Clothing and Apparel;Productivity Tools;Insurance;Web Services;Retail Investing Products;Biotechnology;Aerospace;IoT;Construction;Information Technology;Pharmaceuticals;Automotive;Enterprise Software;Delivery Services;Family;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Consulting;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Events;Sustainablility;Travel and Tourism;FinTech;Home and Garden;Product Management;DeepTech;Database Management;Telecommunications;Sales;AgTech;Consumer Durables
1485,9233522762,Ark Investment,124408827,ark-invest.com,New York,New York,United States,,ARK Investment Management LLC is an American investment management firm based in St., +1 212-426-7040,
1486,9060193393,youngStartup Ventures,74997807,youngstartup.com,New York,New York,United States,Venture Capital & Private Equity,Description that will show in the preview,2122021002,
1487,9060175909,Yozma Group Asia LTD (Yozma Singapore),1793684,yozma.asia,Central Region,Singapore,Singapore,Venture Capital,Founded in 2018. Yozma Group Asia is a venture capital firm based in Singapore., +65 6518 4324,
1488,9060123489,Alpha Partners,1619338,alphapartners.com,New York,New York,United States,Management Consulting,Alpha invests in the best of the best growth stage venture-backed companies by partnering with over 675 early stage venture capital firms.,4356156862,
1489,9060092564,Venture Out Startups,223875880,ventureoutstartups.com,Washington,Seattle,United States,,"Venture Out connects startup founders to the resources, mentors, and network they need to succeed.",,
1490,9060081923,Farm Ventures,283574282,forumventures.com,Washington,Seattle,United States,Management Consulting,"Forum Ventures is a management consultancy focused on accelerating the growth of early and mid-stage technology companies by offering strategy development and execution services. Employing a highly structured, quantitative methodology, the focus of engagements is always on driving development of data-derived strategy and executing against tactical implementation and go-to-market plans that deliver tangible, measurable results.",1 (718) 302-3289,
1491,9060068627,WR Hambrecht,1515910,wrhambrecht.com,California,San Francisco,United States,Venture Capital,WR Hambrecht + Co is a financial services firm which uses technology and auction processes to provide fair access to financial markets.,(212) 313-5900,;Health;DeepTech;Software;IoT;Information Technology;Enterprise Software
1492,9060020320,CRCM Ventures,1789388,crcmventures.com,California,San Francisco,United States,Venture Capital,"CRCM Ventures invests in early stage companies, targeting consumer, climate tech, frontier tech, health, and fintech industries.", +1 415-578-5700,;Innovation Management;Design;Information Technology;Hardware
1493,9059960198,Tampa Bay WaVE,1655981,tampabaywave.org,Florida,Tampa,United States,Non-Profit Organization Management,"Tampa Bay Wave is dedicated to helping you build, launch, and grow your business into breakout success. Accelerator Programs, Mentoring, & More!", +1 866-928-3066,;Software
1494,9059194388,Frontier Growth,1532742,frontiergrowth.com,North Carolina,Charlotte,United States,,Frontier Growth is a software private equity firm that deploys both investment capital and operational expertise to companies at an inflection point.,704-414-2880,;Multimedia and Graphics Software;DeepTech;Software;Supply Chain;E-Commerce;Government and Military;Enterprise Software
1495,9059194182,Amidi Group,78850143,amidigroup.com,California,Redwood City,United States,,"Amidi Group of companies consists of international trading companies, manufacturing, and distribution in variety of industries. Welcome to AMIDI GROUP!",6503632900,;Software;DeepTech;Health
1496,9060123499,LearnLaunch Fund + Accelerator,2180304,learnlaunch.com,Massachusetts,Boston,United States,Venture Capital,LearnLaunch Fund + Accelerator invests in and supports entrepreneurs on the mission to positively transform education., +1 857-453-4434,;Marketing;Health;Education;DeepTech;Software;Information Technology
1497,9060068474,17hats,1757001,17hats.com,California,Pasadena,United States,Computer Software,"Manage your small business with 17hats, the platform that grows with you. Automate the tasks that steal your time. Get organized, improve your client experience, and succeed.",310-308-1389,
1498,9060012604,SEED SPOT,1721940,seedspot.org,Arizona,Phoenix,United States,Venture Capital,SEED SPOT is an accelerator focused on supporting impact-driven entrepreneurs across the USA.,(602) 456-9944,
1499,9060102521,TechNexus Venture Collaborative,223180691,technexus.com,Illinois,Chicago,United States,Venture Capital,"Helping leading corporations & ambitious entrepreneurs work together to create new business models, revenue streams, products, and markets.",(312) 435-1000,;Streaming Platforms;Industrial Engineering and Automation;Transportation;Education;Location Based Services;Outdoor Activities;IoT;Information Technology;Boating and Marine;Automotive;Enterprise Software;Marketing;Health;Arts and Entertainment;Software;Social Media;E-Commerce;Hardware;Recreation and Leisure;Extended Reality;Sustainablility;Travel and Tourism;DeepTech;Telecommunications;Database Management
1500,9060012623,Token Metrics,285712220,tokenmetrics.com,District of Columbia,Washington,United States,Venture Capital,Token Metrics is a data-driven investment research platform for blockchain technology with leverage analytics and machine learning.,1-202-600-7805,
1501,9060183177,MK Capital,1519404,mkcapital.com,Illinois,Northbrook,United States,Venture Capital & Private Equity,MK Capital is an established venture capital firm with offices in Chicago and Ann Arbor. MK Capital invests in companies at all stages of the funding lifecycle with a strong sector focus on software and cloud services. The MK Capital team aligns closel...,3123247700,;Industrial Engineering and Automation;Web Services;Health;DeepTech;Software;Sales;Information Technology;Enterprise Software
1502,9060102543,Fannin Innovation Studio,1797645,fannininnovation.com,Texas,Houston,United States,Venture Capital & Private Equity,"Fannin Innovation Studio is a leader of life sciences commercialization in Houston, sourcing innovative technologies and devices from the Texas Medical Center.", +1 713-966-5844,;Pharmaceuticals;Biotechnology
1503,9060075946,ff Venture Capital,1549745,ffvc.com,New York,New York,United States,,"ff Venture Capital (ffVC) is one of the best performing seed- and early-stage venture capital firms in the U.S.  With investments in areas from cybersecurity to artificial intelligence and machine learning, to UAVs, enterprise software and crowdfunding...",9175127447,;Industrial Engineering and Automation;Agriculture and Farming;Location Based Services;InsurTech;Productivity Tools;Insurance;Supply Chain;Retail Investing Products;Biotechnology;IoT;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Delivery Services;Human Resources;Arts and Entertainment;Physical Storage;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Sustainablility;Travel and Tourism;FinTech;DeepTech;Database Management;Business Development;AgTech;Consumer Durables
1504,9060239440,Health Wildcatters,1696152,healthwildcatters.com,Texas,Dallas,United States,Venture Capital & Private Equity,"You asked, we answered: Celeb trainer Tracy Anderson shares her shape-up secrets.",2147991450,;Information Technology;Human Resources;Health
1505,9060209204,Innosphere Ventures,143004529,innosphereventures.org,Colorado,Fort Collins,United States,Venture Capital,Innosphere Ventures accelerates success of science and technology-based startups with a commercialization program and a seed stage VC fund.,970-221-1301,
1506,9060201249,Cultivation Capital,1587132,cultivationcapital.com,Missouri,St. Louis,United States,Venture Capital & Private Equity,Cultivation Capital invests in young companies whose ideas have potential to transform the way we live and work.,3142167180,;Industrial Engineering and Automation;Transportation;Legal;Education;Location Based Services;Government and Military;InsurTech;Insurance;Supply Chain;Web Services;Innovation Management;Aerospace;Biotechnology;Construction;Information Technology;Pharmaceuticals;Enterprise Software;Automotive;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Software;Social Media;E-Commerce;Hardware;Recreation and Leisure;Events;Extended Reality;3D Printing;Travel and Tourism;FinTech;Life Sciences;DeepTech;Database Management;Telecommunications;AgTech
1507,9060081965,Sway Ventures,117848653,swayvc.com,California,San Francisco,United States,Venture Capital,Sway Ventures is a venture capital firm that invests in early to mid-stage technology companies.,(415) 964-5102,;InsurTech;Web Services;Aerospace;Waste Management;Enterprise Software;Delivery Services;Marketing;Health;Fraud Detection;Software;Hardware;Extended Reality;Telecommunications;Database Management;DeepTech;Sales;Business Development;Consumer Durables
1508,9060020296,CRV,1514117,crv.com,California,Palo Alto,United States,Venture Capital & Private Equity,"CRV is a venture capital firm that invests in early-stage enterprise and consumer startups. Since 1970, the firm has invested in more than 400 startups at their most crucial stages, including DoorDash, Airtable, Patreon, Drift and Iterable. Founders ne...",7817686000,
1509,9059996213,Founders First Capital Partners,222330520,foundersfirstcapitalpartners.com,California,San Diego,United States,Venture Capital,Founders First Capital is a comprehensive ecosystem through its proprietary platform.,(858) 264-4102,;Real Estate
1510,9059979319,Craft Ventures,145560129,craftventures.com,California,San Francisco,United States,,Craft Ventures is a venture capital firm based in San Francisco which makes early stage venture investments.,,;Streaming Platforms;Industrial Engineering and Automation;Transportation;Legal;Education;User Support;Location Based Services;InsurTech;Productivity Tools;Insurance;Women's Products;Web Services;Supply Chain;Philanthropy;Biotechnology;Aerospace;Construction;Information Technology;Pharmaceuticals;Software Development;Service Industry;Enterprise Software;LegalTech;Delivery Services;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Crypto;Fraud Detection;Multimedia and Graphics Software;Consulting;Software;Social Media;E-Commerce;Cybersecurity;Events;Search Software;Extended Reality;Travel and Tourism;FinTech;Telecommunications;Database Management;DeepTech;Sales;Manufacturing;Restaurants;Consumer Durables;Accounting
1511,9059184794,Startup Wise Guys,1687076,startupwiseguys.com,Capital Region of Denmark,Copenhagen,Denmark,Information Technology and Services,"Apply to Europe's best B2B startup accelerator. Active early-stage SaaS, Fintech, Cyber and Sustainability focused programs.",,;Streaming Platforms;Industrial Engineering and Automation;Crowdfunding;Commerce;Transportation;Education;User Support;InsurTech;Clothing and Apparel;Productivity Tools;Insurance;Women's Products;Web Services;Supply Chain;Pet Care;Biotechnology;IoT;Information Technology;Software Development;Outsourcing;Service Industry;Automotive;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Arts and Entertainment;Health;Fraud Detection;Multimedia and Graphics Software;Crypto;Consulting;Software;Design;Energy;Social Media;E-Commerce;Hardware;Cybersecurity;Search Software;Extended Reality;Sustainablility;3D Printing;FinTech;DeepTech;Database Management;Telecommunications;Sales;Manufacturing;AgTech;Consumer Durables
1512,9060239457,OCA Ventures,1515671,ocaventures.com,Illinois,Chicago,United States,Financial Services,We help entrepreneurs build great companies.,3123278400,;Industrial Engineering and Automation;Employment;Education;HealthTech;Location Based Services;InsurTech;Productivity Tools;Women's Products;Web Services;Biotechnology;Information Technology;Pharmaceuticals;Enterprise Software;Marketing;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Consulting;Software;Social Media;Hardware;Cybersecurity;Events;Extended Reality;FinTech;DeepTech;Database Management;Consumer Durables
1513,9060201276,Inveready,78859707,inveready.com,Catalonia,Barcelona,Spain,Venture Capital & Private Equity,Leading alternative asset manager in Spain providing financing solutions to companies throughout their life-cycle.,,;Streaming Platforms;Industrial Engineering and Automation;Education;Government and Military;InsurTech;Productivity Tools;Insurance;Aerospace;Biotechnology;Waste Management;IoT;Information Technology;Pharmaceuticals;Service Industry;Automotive;LegalTech;Delivery Services;Marketing;Real Estate;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Raw Materials;Consulting;Software;Social Media;Design;E-Commerce;Hardware;Cybersecurity;Search Software;Extended Reality;Travel and Tourism;FinTech;Home and Garden;Life Sciences;DeepTech;Telecommunications;Database Management;Manufacturing;Restaurants;Consumer Durables
1514,9060193392,IndieBio,1629874,indiebio.co,California,San Francisco,United States,Venture Capital,"IndieBio is the largest biotech startup accelerator, run by SOSV.",,;Sustainablility;Alcohol;Health;Life Sciences;Agriculture and Farming;HealthTech;Biotechnology;Sales;Manufacturing;Information Technology;Pharmaceuticals;AgTech;Consumer Durables
1515,9059960076,Mucker Capital,285107772,muckercapital.com,California,Santa Monica,United States,Venture Capital,"MuckerLab is a venture capital firm specializing in incubation, pre-seed, seed, startup, early-stage, and Series A investments.",,;Transportation;Education;HealthTech;InsurTech;Supply Chain;IoT;Payment Card Industry (PCI);Information Technology;Enterprise Software;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Multimedia and Graphics Software;Consulting;Software;Social Media;Energy;E-Commerce;Cybersecurity;Recreation and Leisure;Search Software;Sustainablility;Travel and Tourism;FinTech;Life Sciences;Home and Garden;DeepTech;Database Management;Telecommunications;Manufacturing;AgTech;Accounting
1516,9059203913,Goodwater Capital,1702217,goodwatercap.com,California,Burlingame,United States,,Goodwater Capital helps entrepreneurs build companies that transform lives around the world., +1 800-952-5210,;Streaming Platforms;Commerce;Education;Agriculture and Farming;HealthTech;Productivity Tools;Insurance;Women's Products;Web Services;Retail Investing Products;Outdoor Activities;Pet Care;IoT;Payment Card Industry (PCI);Construction;Information Technology;News;Service Industry;Enterprise Software;Automotive;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Men's Products;Software;Social Media;Design;E-Commerce;Hardware;Recreation and Leisure;Mental Health;Travel and Tourism;FinTech;Home and Garden;DeepTech;Telecommunications;Manufacturing;Consumer Durables
1517,9060239430,Glynn Capital Management,1527172,glynncapital.com,California,Menlo Park,United States,Financial Services,"Glynn Capital is focused on investments in leading private and public   technology growth companies. We seek to be long-term investors in a limited   number of excellent companies with world-class management teams,   sustainable business models, and...",6508542215,;Commerce;Government and Military;Productivity Tools;Web Services;Biotechnology;Construction;Information Technology;Pharmaceuticals;Enterprise Software;Marketing;Family;Human Resources;Health;Physical Storage;Fraud Detection;Software;E-Commerce;Cybersecurity;Search Software;Mental Health;FinTech;DeepTech;Database Management;Telecommunications;Manufacturing
1518,9060209007,Optum Ventures,136315176,optumventures.com,Minnesota,Hopkins,United States,,changing the way good gets done in health care, +1 952-936-1300,;Industrial Engineering and Automation;Education;HealthTech;InsurTech;Insurance;Women's Products;Biotechnology;IoT;Information Technology;Pharmaceuticals;Enterprise Software;Family;Human Resources;Arts and Entertainment;Health;Multimedia and Graphics Software;Consulting;Software;Extended Reality;Mental Health;DeepTech;Database Management
1519,9060201126,Primary Venture Partners,2178926,primary.vc,New York,New York,United States,,"Early-stage investors in NYC startups like Jet, Chief, Mirror, K Health, Noom, Latch, Alloy, and more.",,;Industrial Engineering and Automation;Transportation;Education;User Support;Location Based Services;InsurTech;Women's Products;Supply Chain;Pet Care;Biotechnology;IoT;Construction;Information Technology;Pharmaceuticals;Boating and Marine;Service Industry;Delivery Services;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Fraud Detection;Consulting;Software;Social Media;Energy;E-Commerce;Hardware;Cybersecurity;Events;Mental Health;Sustainablility;Travel and Tourism;FinTech;Home and Garden;DeepTech;Sales;Restaurants;Consumer Durables
1520,9060201115,March Capital,1692069,marchcp.com,California,Santa Monica,United States,Venture Capital,March is committed to partnering with exceptional entrepreneurs to build great tech companies and scale them globally.,310-460-7900,;Industrial Engineering and Automation;User Support;Productivity Tools;Insurance;Supply Chain;Web Services;IoT;Payment Card Industry (PCI);Information Technology;News;Service Industry;Enterprise Software;Delivery Services;Marketing;Arts and Entertainment;Health;Fraud Detection;Software;Social Media;E-Commerce;Cybersecurity;FinTech;DeepTech;Telecommunications;Database Management;Sales
1521,9060193429,The Draper Richards Kaplan Foundation,1723731,drkfoundation.org,California,Menlo Park,United States,Philanthropy,"Started in 2002, Draper Richards Kaplan Foundation is a global venture philanthropy firm supporting social enterprises.", +1 650-319-7808,
1522,9060164988,Matrix Partners India,1589603,matrixpartners.in,Karnataka,Bengaluru,India,Venture Capital & Private Equity,We work with visionary founders of early-stage startups to amplify their intrinsic talent., +91 22 6768 0000,;Industrial Engineering and Automation;Commerce;Transportation;Education;Agriculture and Farming;User Support;Productivity Tools;Insurance;Supply Chain;Payment Card Industry (PCI);Information Technology;Enterprise Software;Automotive;Delivery Services;Marketing;Real Estate;Health;Arts and Entertainment;Men's Products;Consulting;Software;E-Commerce;Travel and Tourism;FinTech;DeepTech;Manufacturing;AgTech;Consumer Durables
1523,9060154211,Pear VC,1687141,pear.vc,California,Palo Alto,United States,Venture Capital,Pear VC partners with entrepreneurs to build category defining companies.,,;Transportation;Agriculture and Farming;HealthTech;Education;Government and Military;Productivity Tools;Women's Products;Web Services;Supply Chain;Biotechnology;Waste Management;Payment Card Industry (PCI);Information Technology;Pharmaceuticals;Enterprise Software;Marketing;Real Estate;Alcohol;Human Resources;Health;Arts and Entertainment;Crypto;Consulting;Software;Social Media;E-Commerce;Hardware;Events;Mental Health;Sustainablility;FinTech;Life Sciences;DeepTech;Telecommunications;Database Management;Sales;Manufacturing;Business Development;Restaurants;Consumer Durables
1524,9060144656,Sierra Ventures,1515491,sierraventures.com,California,San Mateo,United States,Venture Capital & Private Equity,"Sierra Ventures is an American venture capital firm based in San Mateo, California.",6508541000,;Streaming Platforms;Industrial Engineering and Automation;Education;HealthTech;Productivity Tools;Web Services;Supply Chain;Retail Investing Products;IoT;Information Technology;Software Development;Outsourcing;Service Industry;Enterprise Software;Delivery Services;Marketing;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Consulting;Software;Design;Social Media;E-Commerce;Hardware;Cybersecurity;Events;Mental Health;Extended Reality;3D Printing;Travel and Tourism;FinTech;Product Management;DeepTech;Database Management;Manufacturing;Accounting
1525,9060144490,Greycroft,140046652,greycroft.com,New York,New York,United States,Venture Capital & Private Equity,"Greycroft is an American venture capital firm. It manages over $2 billion in capital with investments in companies such as Bird, Bumble, HuffPost, Goop, Scopely, The RealReal, and Venmo.", +1 212-756-3508,;Streaming Platforms;Industrial Engineering and Automation;Commerce;Transportation;Employment;HealthTech;User Support;InsurTech;Clothing and Apparel;Productivity Tools;Women's Products;Web Services;Supply Chain;Pet Care;IoT;Payment Card Industry (PCI);Construction;Information Technology;Outsourcing;Enterprise Software;Delivery Services;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Fraud Detection;Crypto;Software;Social Media;Design;E-Commerce;Cybersecurity;Events;Travel and Tourism;FinTech;DeepTech;Database Management;Sales;Manufacturing;Business Development;Restaurants;Consumer Durables
1526,9060144463,Highland Capital Partners,1514321,hcp.com,Massachusetts,Cambridge,United States,Venture Capital & Private Equity,"Highland Capital Partners is a global venture capital firm with offices in Boston, Silicon Valley, and San Francisco.", +1 617-401-4500,;Industrial Engineering and Automation;Transportation;Legal;HealthTech;InsurTech;Web Services;Supply Chain;Information Technology;Enterprise Software;LegalTech;Marketing;Arts and Entertainment;Health;Crypto;Consulting;Software;Engineering;Social Media;E-Commerce;Cybersecurity;3D Printing;DeepTech;Sales
1527,9060102462,Greenoaks Capital,28298206,greenoakscap.com,California,San Francisco,United States,,We believe a small handful of companies define each generation.  Our sole mission is to identify these intensely focused teams early in their life cycle and partner with them for decades., +1 415-805-8922,;Streaming Platforms;Commerce;Employment;Education;User Support;Clothing and Apparel;Productivity Tools;Women's Products;Web Services;Innovation Management;Biotechnology;Payment Card Industry (PCI);Construction;Information Technology;Pharmaceuticals;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Arts and Entertainment;Health;Crypto;Multimedia and Graphics Software;Software;Social Media;Design;E-Commerce;Cybersecurity;Sustainablility;Travel and Tourism;FinTech;Life Sciences;DeepTech;Database Management;Telecommunications;Manufacturing;Business Development;Consumer Durables;Accounting
1528,9060081922,Glasswing Ventures,42086545,glasswing.vc,Massachusetts,Boston,United States,Venture Capital,Glasswing Ventures is an early-stage VC firm investing in next gen AI and frontier technology startups enabling the intelligent enterprise.,(617) 410-4870,;Industrial Engineering and Automation;Government and Military;Web Services;Supply Chain;Biotechnology;Aerospace;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Marketing;Real Estate;Software;E-Commerce;Cybersecurity;Extended Reality;3D Printing;Travel and Tourism;DeepTech;Telecommunications;Manufacturing;Business Development
1529,9060075942,Alpha Venture Partners,268173179,alphavp.com,New York,New York,United States,Venture Capital & Private Equity,Alpha invests in the best of the best growth stage venture-backed companies by partnering with over 675 early stage venture capital firms., +1 212-967-3332,;Pharmaceuticals
1530,9060075922,Edison Partners,1516895,edisonpartners.com,New Jersey,Princeton,United States,Venture Capital,"Edison Partners is a growth equity firm that focuses on technology-enabled solutions in fintech, healthcare IT, and enterprise software.", +1 609-896-1900,;FinTech;Real Estate;Crowdfunding
1531,9060068475,HACK Fund,136346739,hack.hf.cx,California,San Jose,United States,Investment Management,"The largest group of tech founders globally with 200,000 members in 118 cities in 44 countries. Hackers/Founders organizers produce 40 events every week around the world.    Hackers/Founders accelerator, H/F Co‐op, has worked with 50 startups that have...",,
1532,9060068471,U.S. Venture Partners,1692270,usvp.com,California,Menlo Park,United States,Venture Capital,U.S. Venture Partners is a venture capital firm that focuses on early-stage ventures in information technology and health care.,(650) 854-9080,;Web Services;Supply Chain;Biotechnology;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Delivery Services;Marketing;Human Resources;Health;Software;E-Commerce;Cybersecurity;3D Printing;FinTech;Home and Garden;DeepTech;Telecommunications;Manufacturing;Consumer Durables
1533,9060056359,Crosslink Capital,1514302,crosslinkcapital.com,England,Cambridge,United Kingdom,Financial Services,Crosslink Capital is a leading early-stage venture capital firm with an asset management business that continues into the public equity market for fast-growing companies., +1 415-617-1800,;Industrial Engineering and Automation;Commerce;Transportation;Education;Agriculture and Farming;InsurTech;Productivity Tools;Insurance;Supply Chain;Web Services;Aerospace;Biotechnology;IoT;Construction;Information Technology;News;Pharmaceuticals;Boating and Marine;Outsourcing;Automotive;Enterprise Software;Delivery Services;Real Estate;Human Resources;Health;Arts and Entertainment;Raw Materials;Consulting;Software;Design;Social Media;Energy;E-Commerce;Hardware;Cybersecurity;Sustainablility;3D Printing;FinTech;Product Management;Home and Garden;DeepTech;Database Management;Sales;Manufacturing;Consumer Durables;Accounting
1534,9060056357,Cota Capital,1785999,cotacapital.com,California,San Francisco,United States,Venture Capital & Private Equity,Cota Capital is a San Francisco-based investment firm focused on modern enterprise technologies across both private and public companies.,646 555 0101,;Industrial Engineering and Automation;Transportation;Commerce;Government and Military;InsurTech;Clothing and Apparel;Productivity Tools;Web Services;Supply Chain;Pet Care;Aerospace;Biotechnology;IoT;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Automotive;Marketing;Real Estate;Family;Health;Arts and Entertainment;Fraud Detection;Crypto;Engineering;Software;E-Commerce;Hardware;Extended Reality;Sustainablility;3D Printing;Travel and Tourism;FinTech;Life Sciences;DeepTech;Telecommunications;Database Management;Sales;Manufacturing;Restaurants
1535,9060056340,RRE Ventures,1514679,rre.com,New York,New York,United States,Venture Capital & Private Equity,RRE Ventures is an American Venture Capital firm based in New York City., +1 212-418-5100,;Industrial Engineering and Automation;HealthTech;User Support;InsurTech;Productivity Tools;Insurance;Women's Products;Supply Chain;Retail Investing Products;Pet Care;IoT;Payment Card Industry (PCI);Information Technology;Pharmaceuticals;Service Industry;Automotive;Enterprise Software;Delivery Services;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Crypto;Software;E-Commerce;Hardware;Cybersecurity;Events;Extended Reality;FinTech;Home and Garden;Product Management;DeepTech;Manufacturing;Consumer Durables
1536,9060045942,Grishin Robotics,1591524,grishinrobotics.com,California,Menlo Park,United States,Venture Capital & Private Equity,Grishin Robotics is an early stage venture capital firm specializing in consumer hardware,2125023093,;Delivery Services;Industrial Engineering and Automation;3D Printing;Transportation;Extended Reality;Human Resources;Arts and Entertainment;Health;Education;DeepTech;Software;Information Technology;Consumer Durables
1537,9060028191,Village Global,132900290,villageglobal.vc,California,San Francisco,United States,Venture Capital,Village Global is an early stage venture capital firm and accelerator backed by some of the world's most successful entrepreneurs.,,;Industrial Engineering and Automation;Commerce;Agriculture and Farming;Women's Products;Supply Chain;Web Services;Retail Investing Products;Philanthropy;Biotechnology;Payment Card Industry (PCI);Construction;Information Technology;Pharmaceuticals;Software Development;Outsourcing;Enterprise Software;Delivery Services;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Consulting;Software;Social Media;E-Commerce;Cybersecurity;FinTech;DeepTech;Database Management;Business Development
1538,9060028014,Emerald Technology Ventures,163279896,emerald-ventures.com,Zurich,Zürich,Switzerland,Venture Capital & Private Equity,"Emerald is a global investment firm and strategic innovation partner in Zurich, Toronto and Singapore bringing deep industry expertise and a rich deal flow.",,;Industrial Engineering and Automation;Agriculture and Farming;Web Services;Retail Investing Products;Biotechnology;Information Technology;Pharmaceuticals;Automotive;Enterprise Software;Delivery Services;Arts and Entertainment;Raw Materials;Engineering;Software;Energy;E-Commerce;Hardware;Extended Reality;Sustainablility;DeepTech;Manufacturing;Consumer Durables
